doctor_id	specialty	medication	nb_beneficiaries	spending	log_spending	medication_name	opioid	antibiotic	high_risk	antipsychotic	indication_flag
1124017173	CARDIOLOGY	ISOSORBIDE MONONITRATE	102	1911.61	7.555701097910241	ISOSORBIDE MONONITRATE	0	0	0	0	not_ctr_indic
1184676207	FAMILY PRACTICE	ISOSORBIDE MONONITRATE	12	317.71	5.761139017015546	ISOSORBIDE MONONITRATE	0	0	0	0	not_ctr_indic
1770593105	CARDIOLOGY	ISOSORBIDE MONONITRATE	134	2956.26	7.99168023489837	ISOSORBIDE MONONITRATE	0	0	0	0	not_ctr_indic
1285756031	INTERVENTIONAL CARDIOLOGY	ISOSORBIDE MONONITRATE	40	405.27	6.0045535116497	ISOSORBIDE MONONITRATE	0	0	0	0	not_ctr_indic
1992718332	INTERNAL MEDICINE	ISOSORBIDE MONONITRATE	31	331.87	5.804743325969341	ISOSORBIDE MONONITRATE	0	0	0	0	not_ctr_indic
1265475974	INTERNAL MEDICINE	ISOSORBIDE MONONITRATE	98	1537.29	7.337776404986188	ISOSORBIDE MONONITRATE	0	0	0	0	not_ctr_indic
1225017932	NURSE PRACTITIONER	ISOSORBIDE MONONITRATE	22	167.42	5.12050562523191	ISOSORBIDE MONONITRATE	0	0	0	0	not_ctr_indic
1548248461	FAMILY PRACTICE	ISOSORBIDE MONONITRATE	54	731.72	6.595397927123098	ISOSORBIDE MONONITRATE	0	0	0	0	not_ctr_indic
1427128909	INTERNAL MEDICINE	ISOSORBIDE MONONITRATE	45	466.26	6.144743418449206	ISOSORBIDE MONONITRATE	0	0	0	0	not_ctr_indic
1801888938	FAMILY PRACTICE	ISOSORBIDE MONONITRATE	32	677.99	6.519132538569087	ISOSORBIDE MONONITRATE	0	0	0	0	not_ctr_indic
1366416943	FAMILY PRACTICE	ISOSORBIDE MONONITRATE	14	282.22	5.6426869086296145	ISOSORBIDE MONONITRATE	0	0	0	0	not_ctr_indic
1700031911	FAMILY PRACTICE	ISOSORBIDE MONONITRATE	37	527.95	6.269001582252524	ISOSORBIDE MONONITRATE	0	0	0	0	not_ctr_indic
1356429690	FAMILY PRACTICE	ISOSORBIDE MONONITRATE	17	235.63	5.462262778136282	ISOSORBIDE MONONITRATE	0	0	0	0	not_ctr_indic
1093791105	FAMILY PRACTICE	ISOSORBIDE MONONITRATE	99	1667.05	7.4188108763021825	ISOSORBIDE MONONITRATE	0	0	0	0	not_ctr_indic
1750460614	INTERNAL MEDICINE	ISOSORBIDE MONONITRATE	42	963.09	6.870146865375129	ISOSORBIDE MONONITRATE	0	0	0	0	not_ctr_indic
1417093071	PSYCHIATRY	DIVALPROEX SODIUM	31	2283.38	7.733412080335514	DIVALPROEX SODIUM	0	0	0	0	not_ctr_indic
1740396688	FAMILY PRACTICE	DIVALPROEX SODIUM	11	205.77	5.32675904017934	DIVALPROEX SODIUM	0	0	0	0	not_ctr_indic
1073633301	PHYSICIAN ASSISTANT	DIVALPROEX SODIUM	15	299.39	5.701747071294131	DIVALPROEX SODIUM	0	0	0	0	not_ctr_indic
1639144363	GENERAL PRACTICE	DIVALPROEX SODIUM	13	919.61	6.823949667123073	DIVALPROEX SODIUM	0	0	0	0	not_ctr_indic
1114153186	NURSE PRACTITIONER	DIVALPROEX SODIUM	46	5645.31	8.63858039093068	DIVALPROEX SODIUM	0	0	0	0	not_ctr_indic
1275735037	NEUROLOGY	DIVALPROEX SODIUM	11	5490.27	8.610732713622133	DIVALPROEX SODIUM	0	0	0	0	not_ctr_indic
1982990214	FAMILY PRACTICE	DIVALPROEX SODIUM	18	1357.92	7.2137093962213665	DIVALPROEX SODIUM	0	0	0	0	not_ctr_indic
1912954298	NEUROLOGY	DIVALPROEX SODIUM	18	2627.88	7.873932716461499	DIVALPROEX SODIUM	0	0	0	0	not_ctr_indic
1891821856	PSYCHIATRY	DIVALPROEX SODIUM	20	3575.52	8.181865899096076	DIVALPROEX SODIUM	0	0	0	0	not_ctr_indic
1609940121	INTERNAL MEDICINE	DIVALPROEX SODIUM	20	568.23	6.34252626633676	DIVALPROEX SODIUM	0	0	0	0	not_ctr_indic
1063512390	INTERNAL MEDICINE	DIVALPROEX SODIUM	77	1285.81	7.159144148936638	DIVALPROEX SODIUM	0	0	0	0	not_ctr_indic
1356370407	FAMILY PRACTICE	DIVALPROEX SODIUM	18	655.39	6.485230478290515	DIVALPROEX SODIUM	0	0	0	0	not_ctr_indic
1790921633	PHYSICIAN ASSISTANT	DIVALPROEX SODIUM	16	425.43	6.053100422141364	DIVALPROEX SODIUM	0	0	0	0	not_ctr_indic
1831158153	PSYCHIATRY	DIVALPROEX SODIUM	55	8005.69	8.987907817843563	DIVALPROEX SODIUM	0	0	0	0	not_ctr_indic
1356678429	CERTIFIED CLINICAL NURSE SPECIALIST	DIVALPROEX SODIUM	35	5853.7	8.674829218928068	DIVALPROEX SODIUM	0	0	0	0	not_ctr_indic
1851362701	PSYCHIATRY	DIVALPROEX SODIUM	120	2554.28	7.845525662533224	DIVALPROEX SODIUM	0	0	0	0	not_ctr_indic
1679548788	PSYCHIATRY	DIVALPROEX SODIUM	72	8630.65	9.063075099897018	DIVALPROEX SODIUM	0	0	0	0	not_ctr_indic
1174616882	PSYCHIATRY & NEUROLOGY	DIVALPROEX SODIUM	87	13222.15	9.489648732557656	DIVALPROEX SODIUM	0	0	0	0	not_ctr_indic
1700068897	PSYCHIATRY	DIVALPROEX SODIUM	132	21077.17	9.955945743168513	DIVALPROEX SODIUM	0	0	0	0	not_ctr_indic
1790909711	NEUROLOGY	DIVALPROEX SODIUM	25	15355.62	9.639236809786889	DIVALPROEX SODIUM	0	0	0	0	not_ctr_indic
1467416941	INTERNAL MEDICINE	DIVALPROEX SODIUM	66	2030.24	7.615909291648604	DIVALPROEX SODIUM	0	0	0	0	not_ctr_indic
1316917750	INTERNAL MEDICINE	DIVALPROEX SODIUM	12	596.7	6.391414474528037	DIVALPROEX SODIUM	0	0	0	0	not_ctr_indic
1629136551	FAMILY PRACTICE	DIVALPROEX SODIUM	260	57712.29	10.963225428082179	DIVALPROEX SODIUM	0	0	0	0	not_ctr_indic
1558433375	NEUROLOGY	DIVALPROEX SODIUM	16	2803.05	7.938463389036374	DIVALPROEX SODIUM	0	0	0	0	not_ctr_indic
1740269430	FAMILY PRACTICE	DIVALPROEX SODIUM	33	1557.71	7.350972073033338	DIVALPROEX SODIUM	0	0	0	0	not_ctr_indic
1285734566	PSYCHIATRY	DIVALPROEX SODIUM	22	5302.6	8.575952545289768	DIVALPROEX SODIUM	0	0	0	0	not_ctr_indic
1750320321	NEUROLOGY	DIVALPROEX SODIUM	35	1581.86	7.366356648836414	DIVALPROEX SODIUM	0	0	0	0	not_ctr_indic
1346567468	OSTEOPATHIC MANIPULATIVE MEDICINE	DIVALPROEX SODIUM	12	281.64	5.640629659650933	DIVALPROEX SODIUM	0	0	0	0	not_ctr_indic
1649340712	PSYCHIATRY	DIVALPROEX SODIUM	23	661.63	6.494706487300551	DIVALPROEX SODIUM	0	0	0	0	not_ctr_indic
1366494668	NEUROLOGY	DIVALPROEX SODIUM	45	8856.36	9.088891123968772	DIVALPROEX SODIUM	0	0	0	0	not_ctr_indic
1023178019	PSYCHIATRY & NEUROLOGY	DIVALPROEX SODIUM	12	117.6	4.767289035464526	DIVALPROEX SODIUM	0	0	0	0	not_ctr_indic
1215986765	NEUROLOGY	DIVALPROEX SODIUM	29	857.05	6.753496259953066	DIVALPROEX SODIUM	0	0	0	0	not_ctr_indic
1518026327	HEMATOLOGY	DIVALPROEX SODIUM	27	6711.68	8.811604571205987	DIVALPROEX SODIUM	0	0	0	0	not_ctr_indic
1972666980	INTERNAL MEDICINE	DIVALPROEX SODIUM	13	412.15	6.0213873607592365	DIVALPROEX SODIUM	0	0	0	0	not_ctr_indic
1386762714	FAMILY PRACTICE	DIVALPROEX SODIUM	12	506.13	6.226793553285993	DIVALPROEX SODIUM	0	0	0	0	not_ctr_indic
1043440845	INTERNAL MEDICINE	DIVALPROEX SODIUM	22	3281.91	8.096180848970564	DIVALPROEX SODIUM	0	0	0	0	not_ctr_indic
1295715217	INTERNAL MEDICINE	DIVALPROEX SODIUM	25	1604.95	7.380847882430888	DIVALPROEX SODIUM	0	0	0	0	not_ctr_indic
1215959697	NEUROLOGY	DIVALPROEX SODIUM	57	4592.98	8.432284329863885	DIVALPROEX SODIUM	0	0	0	0	not_ctr_indic
1770548216	GERIATRIC MEDICINE	DIVALPROEX SODIUM	14	1191.26	7.082766849476725	DIVALPROEX SODIUM	0	0	0	0	not_ctr_indic
1114026911	INTERNAL MEDICINE	DIVALPROEX SODIUM	12	186.85	5.230306155931493	DIVALPROEX SODIUM	0	0	0	0	not_ctr_indic
1104103993	NURSE PRACTITIONER	DIVALPROEX SODIUM	15	1703.5	7.440440237101021	DIVALPROEX SODIUM	0	0	0	0	not_ctr_indic
1508818311	GENERAL PRACTICE	DIVALPROEX SODIUM	29	623.08	6.434674921458405	DIVALPROEX SODIUM	0	0	0	0	not_ctr_indic
1669691416	PSYCHIATRY	DIVALPROEX SODIUM	60	8739.61	9.075620845228341	DIVALPROEX SODIUM	0	0	0	0	not_ctr_indic
1427432368	NURSE PRACTITIONER	DIVALPROEX SODIUM	40	5455.25	8.604333726731237	DIVALPROEX SODIUM	0	0	0	0	not_ctr_indic
1134178882	PSYCHIATRY	DIVALPROEX SODIUM	18	1174.44	7.068546717225728	DIVALPROEX SODIUM	0	0	0	0	not_ctr_indic
1306170923	NURSE PRACTITIONER	DIVALPROEX SODIUM	17	1942.65	7.571808299337706	DIVALPROEX SODIUM	0	0	0	0	not_ctr_indic
1669410908	INTERNAL MEDICINE	DIVALPROEX SODIUM	49	2888.96	7.968651854749061	DIVALPROEX SODIUM	0	0	0	0	not_ctr_indic
1417920422	FAMILY PRACTICE	LISINOPRIL	71	524.52	6.262483558663224	LISINOPRIL	0	0	0	0	not_ctr_indic
1750368510	NEPHROLOGY	LISINOPRIL	80	292.78	5.679421473743266	LISINOPRIL	0	0	0	0	not_ctr_indic
1134191224	EMERGENCY MEDICINE	LISINOPRIL	14	57.97	4.059925635351641	LISINOPRIL	0	0	0	0	not_ctr_indic
1740277185	INTERNAL MEDICINE	LISINOPRIL	30	194.44	5.270123632177254	LISINOPRIL	0	0	0	0	not_ctr_indic
1134192479	FAMILY PRACTICE	LISINOPRIL	38	409.31	6.014472815156902	LISINOPRIL	0	0	0	0	not_ctr_indic
1124170089	FAMILY PRACTICE	LISINOPRIL	39	554.94	6.318859999794224	LISINOPRIL	0	0	0	0	not_ctr_indic
1649364357	GASTROENTEROLOGY	LISINOPRIL	95	346.26	5.8471899379509304	LISINOPRIL	0	0	0	0	not_ctr_indic
1932304300	FAMILY PRACTICE	LISINOPRIL	91	590.19	6.380444518956284	LISINOPRIL	0	0	0	0	not_ctr_indic
1598733651	CARDIOLOGY	LISINOPRIL	24	282.58	5.643961696337661	LISINOPRIL	0	0	0	0	not_ctr_indic
1760636252	PHYSICIAN ASSISTANT	LISINOPRIL	19	103.98	4.6441985729555695	LISINOPRIL	0	0	0	0	not_ctr_indic
1053366013	CARDIOLOGY	LISINOPRIL	130	1042.54	6.94941532224143	LISINOPRIL	0	0	0	0	not_ctr_indic
1861508319	PHYSICIAN ASSISTANT	LISINOPRIL	97	708.39	6.5629947894905785	LISINOPRIL	0	0	0	0	not_ctr_indic
1235106998	FAMILY PRACTICE	LISINOPRIL	165	1215.09	7.102573427105374	LISINOPRIL	0	0	0	0	not_ctr_indic
1881905388	FAMILY PRACTICE	LISINOPRIL	131	1365.68	7.219407752072497	LISINOPRIL	0	0	0	0	not_ctr_indic
1235192154	INTERNAL MEDICINE	LISINOPRIL	405	2955.19	7.991318225573522	LISINOPRIL	0	0	0	0	not_ctr_indic
1366528028	INTERNAL MEDICINE	LISINOPRIL	25	118.89	4.778198695870453	LISINOPRIL	0	0	0	0	not_ctr_indic
1487602389	FAMILY PRACTICE	LISINOPRIL	450	3147.16	8.054255737843807	LISINOPRIL	0	0	0	0	not_ctr_indic
1346595139	INTERNAL MEDICINE	LISINOPRIL	18	78.94	4.368688070234701	LISINOPRIL	0	0	0	0	not_ctr_indic
1326031006	FAMILY PRACTICE	LISINOPRIL	422	3373.08	8.12358155253906	LISINOPRIL	0	0	0	0	not_ctr_indic
1487738597	ENDOCRINOLOGY	LISINOPRIL	47	336.04	5.817230200496646	LISINOPRIL	0	0	0	0	not_ctr_indic
1174703151	INTERNAL MEDICINE	LISINOPRIL	34	215.94	5.375000591318995	LISINOPRIL	0	0	0	0	not_ctr_indic
1033218839	CARDIAC ELECTROPHYSIOLOGY	LISINOPRIL	55	384.33	5.951501558536452	LISINOPRIL	0	0	0	0	not_ctr_indic
1710309349	NURSE PRACTITIONER	LISINOPRIL	14	67.08	4.205885936955008	LISINOPRIL	0	0	0	0	not_ctr_indic
1770619181	NURSE PRACTITIONER	LISINOPRIL	53	324.16	5.7812372210603185	LISINOPRIL	0	0	0	0	not_ctr_indic
1851403018	FAMILY PRACTICE	LISINOPRIL	79	457.83	6.126497936170893	LISINOPRIL	0	0	0	0	not_ctr_indic
1912099441	INTERNAL MEDICINE	LISINOPRIL	51	346.23	5.847103294100423	LISINOPRIL	0	0	0	0	not_ctr_indic
1932147477	CARDIOLOGY	LISINOPRIL	95	514.78	6.243739624928439	LISINOPRIL	0	0	0	0	not_ctr_indic
1386757375	FAMILY PRACTICE	LISINOPRIL	11	45.96	3.827771452980555	LISINOPRIL	0	0	0	0	not_ctr_indic
1427032895	FAMILY PRACTICE	LISINOPRIL	50	456.82	6.124289440220488	LISINOPRIL	0	0	0	0	not_ctr_indic
1578862827	FAMILY PRACTICE	LISINOPRIL	81	260.92	5.5642138469278954	LISINOPRIL	0	0	0	0	not_ctr_indic
1245679760	FAMILY PRACTICE	LISINOPRIL	37	243.63	5.495650680962429	LISINOPRIL	0	0	0	0	not_ctr_indic
1629098413	CARDIOLOGY	LISINOPRIL	564	2836.26	7.9502415618701185	LISINOPRIL	0	0	0	0	not_ctr_indic
1467418848	CARDIOLOGY	LISINOPRIL	24	860.05	6.7569905270924	LISINOPRIL	0	0	0	0	not_ctr_indic
1962479451	INTERNAL MEDICINE	LISINOPRIL	21	57.13	4.045329372736371	LISINOPRIL	0	0	0	0	not_ctr_indic
1225074909	INTERNAL MEDICINE	LISINOPRIL	322	1282.49	7.156558779743571	LISINOPRIL	0	0	0	0	not_ctr_indic
1396189221	FAMILY PRACTICE	LISINOPRIL	17	63.11	4.144879235596148	LISINOPRIL	0	0	0	0	not_ctr_indic
1063499507	INTERNAL MEDICINE	LISINOPRIL	240	1689.09	7.431945201356181	LISINOPRIL	0	0	0	0	not_ctr_indic
1679888994	FAMILY PRACTICE	LISINOPRIL	41	158.03	5.062784888421012	LISINOPRIL	0	0	0	0	not_ctr_indic
1275758427	PHYSICIAN ASSISTANT	LISINOPRIL	37	153.9	5.0363030408448335	LISINOPRIL	0	0	0	0	not_ctr_indic
1316988587	FAMILY PRACTICE	LISINOPRIL	265	1213.93	7.101618309330976	LISINOPRIL	0	0	0	0	not_ctr_indic
1487623062	INTERNAL MEDICINE	LISINOPRIL	64	277.99	5.627585141820636	LISINOPRIL	0	0	0	0	not_ctr_indic
1780808014	INTERNAL MEDICINE	LISINOPRIL	19	127.4	4.847331743138063	LISINOPRIL	0	0	0	0	not_ctr_indic
1669786000	PSYCHIATRY	LISINOPRIL	13	68.56	4.227709274289524	LISINOPRIL	0	0	0	0	not_ctr_indic
1134161904	CARDIOLOGY	LISINOPRIL	405	2113.84	7.65626147766236	LISINOPRIL	0	0	0	0	not_ctr_indic
1982687992	NURSE PRACTITIONER	LISINOPRIL	26	680.11	6.522254549793535	LISINOPRIL	0	0	0	0	not_ctr_indic
1326084989	INTERNAL MEDICINE	LISINOPRIL	116	978.92	6.886449923154801	LISINOPRIL	0	0	0	0	not_ctr_indic
1508894718	FAMILY PRACTICE	LISINOPRIL	17	109.03	4.69162307371829	LISINOPRIL	0	0	0	0	not_ctr_indic
1174572986	FAMILY PRACTICE	LISINOPRIL	98	680.93	6.5234595108515725	LISINOPRIL	0	0	0	0	not_ctr_indic
1477734267	FAMILY PRACTICE	LISINOPRIL	148	549.97	6.309863731284314	LISINOPRIL	0	0	0	0	not_ctr_indic
1003922576	INTERNAL MEDICINE	LISINOPRIL	290	1589.2	7.370986023940444	LISINOPRIL	0	0	0	0	not_ctr_indic
1831453786	FAMILY PRACTICE	LISINOPRIL	12	52.37	3.9583339082913964	LISINOPRIL	0	0	0	0	not_ctr_indic
1245439066	INTERNAL MEDICINE	LISINOPRIL	160	983.85	6.891473446407854	LISINOPRIL	0	0	0	0	not_ctr_indic
1720050099	INTERNAL MEDICINE	LISINOPRIL	507	1919.06	7.559590761803443	LISINOPRIL	0	0	0	0	not_ctr_indic
1548265838	CARDIOLOGY	LISINOPRIL	131	743.89	6.611893174439917	LISINOPRIL	0	0	0	0	not_ctr_indic
1902852049	EMERGENCY MEDICINE	LISINOPRIL	39	163.2	5.094976442530006	LISINOPRIL	0	0	0	0	not_ctr_indic
1124460217	PHYSICIAN ASSISTANT	LISINOPRIL	158	644.55	6.468552398889114	LISINOPRIL	0	0	0	0	not_ctr_indic
1427046994	FAMILY PRACTICE	LISINOPRIL	342	1910.02	7.554868992190041	LISINOPRIL	0	0	0	0	not_ctr_indic
1417043340	PHYSICIAN ASSISTANT	LISINOPRIL	35	221.15	5.398841204314336	LISINOPRIL	0	0	0	0	not_ctr_indic
1710076237	INTERNAL MEDICINE	LISINOPRIL	114	508.98	6.2324087230476986	LISINOPRIL	0	0	0	0	not_ctr_indic
1003944604	INTERNAL MEDICINE	LISINOPRIL	191	1096.55	6.999924166453514	LISINOPRIL	0	0	0	0	not_ctr_indic
1548239916	FAMILY PRACTICE	LISINOPRIL	13	81.15	4.396299293960601	LISINOPRIL	0	0	0	0	not_ctr_indic
1679593875	CARDIOLOGY	LISINOPRIL	80	607.14	6.408759406969724	LISINOPRIL	0	0	0	0	not_ctr_indic
1417395971	FAMILY PRACTICE	LISINOPRIL	57	210.65	5.350197988425026	LISINOPRIL	0	0	0	0	not_ctr_indic
1952643694	FAMILY PRACTICE	LISINOPRIL	22	54.43	3.9969154724461085	LISINOPRIL	0	0	0	0	not_ctr_indic
1831293109	INTERNAL MEDICINE	LISINOPRIL	13	51.29	3.937495801401177	LISINOPRIL	0	0	0	0	not_ctr_indic
1124001581	INTERNAL MEDICINE	LISINOPRIL	81	393.05	5.973936830239766	LISINOPRIL	0	0	0	0	not_ctr_indic
1851379580	FAMILY PRACTICE	LISINOPRIL	14	167.78	5.122653597418148	LISINOPRIL	0	0	0	0	not_ctr_indic
1770669228	INTERNAL MEDICINE	LISINOPRIL	92	990.99	6.898704443461719	LISINOPRIL	0	0	0	0	not_ctr_indic
1780646117	NURSE PRACTITIONER	LISINOPRIL	30	229.4	5.435467204695271	LISINOPRIL	0	0	0	0	not_ctr_indic
1992993927	THORACIC SURGERY	LISINOPRIL	11	61.82	4.124226936703971	LISINOPRIL	0	0	0	0	not_ctr_indic
1750388997	NURSE PRACTITIONER	LISINOPRIL	25	154.45	5.039870419364591	LISINOPRIL	0	0	0	0	not_ctr_indic
1578979761	NURSE PRACTITIONER	LISINOPRIL	40	260.94	5.564290495837602	LISINOPRIL	0	0	0	0	not_ctr_indic
1255489233	INTERNAL MEDICINE	LISINOPRIL	149	1857.61	7.527045994219404	LISINOPRIL	0	0	0	0	not_ctr_indic
1295073344	NURSE PRACTITIONER	LISINOPRIL	13	43.8	3.7796338173824005	LISINOPRIL	0	0	0	0	not_ctr_indic
1396066213	FAMILY PRACTICE	LISINOPRIL	42	276.93	5.62376476667017	LISINOPRIL	0	0	0	0	not_ctr_indic
1427032705	PSYCHIATRY	LISINOPRIL	18	50.13	3.914619631275412	LISINOPRIL	0	0	0	0	not_ctr_indic
1821199316	FAMILY PRACTICE	LISINOPRIL	22	86.74	4.4629151384072205	LISINOPRIL	0	0	0	0	not_ctr_indic
1407811797	FAMILY PRACTICE	LISINOPRIL	182	1354.79	7.2114017397531045	LISINOPRIL	0	0	0	0	not_ctr_indic
1083603401	CARDIOLOGY	LISINOPRIL	496	2452.04	7.804675610136746	LISINOPRIL	0	0	0	0	not_ctr_indic
1245660554	NURSE PRACTITIONER	LISINOPRIL	18	118.82	4.777609742927595	LISINOPRIL	0	0	0	0	not_ctr_indic
1093828501	FAMILY PRACTICE	LISINOPRIL	77	317.57	5.760698266473214	LISINOPRIL	0	0	0	0	not_ctr_indic
1053722736	STUDENT IN AN ORGANIZED HEALTH CARE EDUCATION/TRAINING PROGRAM	LISINOPRIL	12	79.67	4.3778931033922746	LISINOPRIL	0	0	0	0	not_ctr_indic
1649247222	FAMILY PRACTICE	LISINOPRIL	17	79.02	4.369700984983244	LISINOPRIL	0	0	0	0	not_ctr_indic
1518930502	FAMILY PRACTICE	LISINOPRIL	26	117.88	4.769667157869494	LISINOPRIL	0	0	0	0	not_ctr_indic
1124353859	INTERNAL MEDICINE	LISINOPRIL	30	196.11	5.278675726292748	LISINOPRIL	0	0	0	0	not_ctr_indic
1366690588	INTERNAL MEDICINE	LISINOPRIL	342	2175.85	7.685174671776259	LISINOPRIL	0	0	0	0	not_ctr_indic
1720039043	INTERNAL MEDICINE	LISINOPRIL	19	72.96	4.289911345766076	LISINOPRIL	0	0	0	0	not_ctr_indic
1730317447	FAMILY PRACTICE	LISINOPRIL	60	372.53	5.920317571489443	LISINOPRIL	0	0	0	0	not_ctr_indic
1295070571	NURSE PRACTITIONER	LISINOPRIL	34	246.39	5.506915646420211	LISINOPRIL	0	0	0	0	not_ctr_indic
1326178161	GENERAL PRACTICE	LISINOPRIL	59	266.59	5.58571189766377	LISINOPRIL	0	0	0	0	not_ctr_indic
1780698639	CARDIOLOGY	LISINOPRIL	175	1126.73	7.027074911246814	LISINOPRIL	0	0	0	0	not_ctr_indic
1558366740	INTERNAL MEDICINE	LISINOPRIL	17	75.61	4.3255885495701785	LISINOPRIL	0	0	0	0	not_ctr_indic
1083667935	INTERNAL MEDICINE	LISINOPRIL	130	676.28	6.516607191468766	LISINOPRIL	0	0	0	0	not_ctr_indic
1831249812	INTERNAL MEDICINE	LISINOPRIL	225	2298.83	7.740155576835538	LISINOPRIL	0	0	0	0	not_ctr_indic
1861638363	NURSE PRACTITIONER	LISINOPRIL	21	65.86	4.187531276948218	LISINOPRIL	0	0	0	0	not_ctr_indic
1124442140	NURSE PRACTITIONER	LISINOPRIL	51	248.75	5.516448376038702	LISINOPRIL	0	0	0	0	not_ctr_indic
1124364906	NURSE PRACTITIONER	LISINOPRIL	16	117.72	4.7683089233652725	LISINOPRIL	0	0	0	0	not_ctr_indic
1073624698	INTERNAL MEDICINE	LISINOPRIL	19	149.43	5.006828055753302	LISINOPRIL	0	0	0	0	not_ctr_indic
1003831751	INTERNAL MEDICINE	LISINOPRIL	79	587.37	6.375654944937291	LISINOPRIL	0	0	0	0	not_ctr_indic
1780669747	FAMILY PRACTICE	LISINOPRIL	161	1127.7	7.027935439238242	LISINOPRIL	0	0	0	0	not_ctr_indic
1467448134	INTERNAL MEDICINE	LISINOPRIL	236	1797.25	7.494012997863981	LISINOPRIL	0	0	0	0	not_ctr_indic
1801080890	RHEUMATOLOGY	LISINOPRIL	11	15.84	2.7625383863862796	LISINOPRIL	0	0	0	0	not_ctr_indic
1033493929	NURSE PRACTITIONER	LISINOPRIL	32	118.61	4.775840800041184	LISINOPRIL	0	0	0	0	not_ctr_indic
1750609350	INTERNAL MEDICINE	LISINOPRIL	115	746.38	6.6152348538901045	LISINOPRIL	0	0	0	0	not_ctr_indic
1770662975	NURSE PRACTITIONER	LISINOPRIL	24	134.89	4.904459631481588	LISINOPRIL	0	0	0	0	not_ctr_indic
1992011399	NURSE PRACTITIONER	LISINOPRIL	168	1228.68	7.113695701374725	LISINOPRIL	0	0	0	0	not_ctr_indic
1023424330	INTERNAL MEDICINE	LISINOPRIL	17	94.06	4.543932876516902	LISINOPRIL	0	0	0	0	not_ctr_indic
1821415621	PHYSICIAN ASSISTANT	LISINOPRIL	38	405.47	6.005046888081249	LISINOPRIL	0	0	0	0	not_ctr_indic
1437316924	INTERNAL MEDICINE	LISINOPRIL	14	37.7	3.629660094453965	LISINOPRIL	0	0	0	0	not_ctr_indic
1407849037	GENERAL PRACTICE	LISINOPRIL	180	901.66	6.804237508869797	LISINOPRIL	0	0	0	0	not_ctr_indic
1689087280	FAMILY PRACTICE	LISINOPRIL	22	90.9	4.509760001183433	LISINOPRIL	0	0	0	0	not_ctr_indic
1699017277	FAMILY PRACTICE	LISINOPRIL	26	217.29	5.381232866875345	LISINOPRIL	0	0	0	0	not_ctr_indic
1629033246	INTERNAL MEDICINE	LISINOPRIL	15	38.32	3.6459719531026598	LISINOPRIL	0	0	0	0	not_ctr_indic
1447682729	NURSE PRACTITIONER	LISINOPRIL	84	485.21	6.184581786915219	LISINOPRIL	0	0	0	0	not_ctr_indic
1790888063	FAMILY PRACTICE	LISINOPRIL	159	543.72	6.298434408467047	LISINOPRIL	0	0	0	0	not_ctr_indic
1639227184	FAMILY PRACTICE	LISINOPRIL	84	552.8	6.31499627245346	LISINOPRIL	0	0	0	0	not_ctr_indic
1306947403	INTERNAL MEDICINE	LISINOPRIL	19	90.71	4.507667604626853	LISINOPRIL	0	0	0	0	not_ctr_indic
1700808995	FAMILY PRACTICE	LISINOPRIL	204	1032.99	6.940212788530672	LISINOPRIL	0	0	0	0	not_ctr_indic
1104024777	SPECIALIST	CARBAMAZEPINE	19	2010.65	7.606213331860659	CARBAMAZEPINE	0	0	0	0	not_ctr_indic
1184687717	EMERGENCY MEDICINE	CARBAMAZEPINE	178	11376.23	9.339281369841453	CARBAMAZEPINE	0	0	0	0	not_ctr_indic
1154305266	NURSE PRACTITIONER	CARBAMAZEPINE	11	624.15	6.43639072409706	CARBAMAZEPINE	0	0	0	0	not_ctr_indic
1841249836	INTERNAL MEDICINE	CARBAMAZEPINE	13	538.22	6.288267398509082	CARBAMAZEPINE	0	0	0	0	not_ctr_indic
1932196656	FAMILY PRACTICE	CARBAMAZEPINE	12	498.0	6.210600077024653	CARBAMAZEPINE	0	0	0	0	not_ctr_indic
1629125406	FAMILY PRACTICE	CARBAMAZEPINE	12	195.6	5.276071757600717	CARBAMAZEPINE	0	0	0	0	not_ctr_indic
1104921832	NEUROLOGY	CARBAMAZEPINE	12	5283.47	8.572338357810645	CARBAMAZEPINE	0	0	0	0	not_ctr_indic
1043228612	INTERNAL MEDICINE	CARBAMAZEPINE	11	1680.58	7.426894250911584	CARBAMAZEPINE	0	0	0	0	not_ctr_indic
1700827482	NEUROLOGY	CARBAMAZEPINE	11	3230.19	8.080296238016079	CARBAMAZEPINE	0	0	0	0	not_ctr_indic
1245270453	INTERNAL MEDICINE	CARBAMAZEPINE	12	642.09	6.464728480780582	CARBAMAZEPINE	0	0	0	0	not_ctr_indic
1699003871	NEUROLOGY	CARBAMAZEPINE	18	2134.59	7.666029869750443	CARBAMAZEPINE	0	0	0	0	not_ctr_indic
1073781571	NEUROLOGY	CARBAMAZEPINE	48	14336.11	9.570536808176346	CARBAMAZEPINE	0	0	0	0	not_ctr_indic
1396933768	NEUROLOGY	CARBAMAZEPINE	13	1564.83	7.355532470875918	CARBAMAZEPINE	0	0	0	0	not_ctr_indic
1720258239	NEUROLOGY	CARBAMAZEPINE	16	560.19	6.328276011899098	CARBAMAZEPINE	0	0	0	0	not_ctr_indic
1023187309	INTERNAL MEDICINE	CARBAMAZEPINE	13	486.02	6.186249775317137	CARBAMAZEPINE	0	0	0	0	not_ctr_indic
